id	image_id	caption	height	width	file_name	coco_url
28751	287725	A train riding through tracks in a large train station.	425	640	COCO_val2014_000000287725.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000287725.jpg
28960	521906	A man wearing a striped suit standing next to butcher knives.	375	500	COCO_val2014_000000521906.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000521906.jpg
29305	114389	A lady sitting on a wall talking on her cell phone.	333	500	COCO_val2014_000000114389.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000114389.jpg
29445	437347	Two men playing a game of catch on a street.	478	640	COCO_val2014_000000437347.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000437347.jpg
29474	448923	A very long submarine sandwich sitting on a table next to bottles of alcohol.	480	640	COCO_val2014_000000448923.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000448923.jpg
29479	261116	A table filled with a cake and paper plates with ice cream and cake.	375	500	COCO_val2014_000000261116.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000261116.jpg
29991	54252	A dirty laptop turned off on a wood table.	480	640	COCO_val2014_000000054252.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000054252.jpg
30590	484636	A stuffed bear and baskets of food in front of a market.	333	500	COCO_val2014_000000484636.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000484636.jpg
30773	488463	A man is standing next to a big cow.	480	640	COCO_val2014_000000488463.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000488463.jpg
30909	147729	People gathered taking pictures with a cell phone.	375	500	COCO_val2014_000000147729.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000147729.jpg
31021	506196	black bullet train waiting at the station in outside terminal	397	640	COCO_val2014_000000506196.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000506196.jpg
31222	92644	A group of people out on a boat and a man on a jet ski	512	640	COCO_val2014_000000092644.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000092644.jpg
31292	327565	A collection of photos of an old motorcycle and parts.	606	640	COCO_val2014_000000327565.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000327565.jpg
31454	272148	Several surfers paddling on their boards out in the ocean.	378	640	COCO_val2014_000000272148.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000272148.jpg
31455	183199	Two dogs on a couch, one is standing on the top and one is laying down.	426	640	COCO_val2014_000000183199.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000183199.jpg
31619	250629	Two people sitting under an umbrella and smiling.	424	640	COCO_val2014_000000250629.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000250629.jpg
31860	131714	Dogs drinking water next to a statue of a dog.	480	640	COCO_val2014_000000131714.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000131714.jpg
31890	178361	An adult polar bear is swimming in the icy water	640	427	COCO_val2014_000000178361.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000178361.jpg
31935	532833	A large free standing street clock with a cloudy sky.	427	640	COCO_val2014_000000532833.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000532833.jpg
31945	166392	Mastering the art of skateboarding is profoundly beneficial.	426	640	COCO_val2014_000000166392.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000166392.jpg
32204	92660	A pizza is prepared with cheese, tomato sauce, and broccoli.	427	640	COCO_val2014_000000092660.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000092660.jpg
32305	364757	Two traffic lights showing red on a pole with a camera.	480	640	COCO_val2014_000000364757.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000364757.jpg
32364	175804	A woman using a blow dryer to dry off a child.	425	640	COCO_val2014_000000175804.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000175804.jpg
32720	530013	A baseball player at bat in a stadium	433	640	COCO_val2014_000000530013.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000530013.jpg
32782	91643	Baseball players in striped pants huddle together to talk.	640	512	COCO_val2014_000000091643.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000091643.jpg
32999	197658	Cather preparing to catch ball in an empty field	640	582	COCO_val2014_000000197658.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000197658.jpg
33130	75948	A black bear climbing out of a pond	428	640	COCO_val2014_000000075948.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000075948.jpg
33412	38666	A young boy holding a teddy bear by it's ears.	500	375	COCO_val2014_000000038666.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000038666.jpg
33570	422176	A vase filled with flowers and greens on a shelf.	640	480	COCO_val2014_000000422176.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000422176.jpg
33597	476872	Surfer riding waves on their surfboards in the ocean.	612	612	COCO_val2014_000000476872.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000476872.jpg
33694	455464	A man is in deep conversation holding the telephone	640	526	COCO_val2014_000000455464.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000455464.jpg
34147	290558	A young man is holding a baby on his lap.	640	423	COCO_val2014_000000290558.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000290558.jpg
34192	488943	A European street scene with a motorcycle and a car.	640	417	COCO_val2014_000000488943.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000488943.jpg
34227	271864	An extravagant bedroom with focus on the chandelier.	640	480	COCO_val2014_000000271864.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000271864.jpg
34366	185197	A baby laying on a bed looking at a stuffed elephant.	612	612	COCO_val2014_000000185197.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000185197.jpg
34368	316397	A baseball player standing on home plate with a bat in hand.	375	500	COCO_val2014_000000316397.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000316397.jpg
34446	467776	A mother and it's calf standing in a field.	427	640	COCO_val2014_000000467776.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000467776.jpg
34462	227164	An old rusted pickup truck sitting in a field.	424	640	COCO_val2014_000000227164.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000227164.jpg
34537	140307	A group of people sitting around a table under an umbrella.	375	500	COCO_val2014_000000140307.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000140307.jpg
34613	27065	A towel hangs beneath a sink in a bathroom.	500	333	COCO_val2014_000000027065.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000027065.jpg
34878	187241	A man speaking at a public event behind a pitcher of ice water	427	640	COCO_val2014_000000187241.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000187241.jpg
35094	235522	Three giraffe eating greens in a field next to lots of trees.	424	640	COCO_val2014_000000235522.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000235522.jpg
35106	275611	One cheese pizza cooked and sliced on a pan.	480	640	COCO_val2014_000000275611.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000275611.jpg
35607	403150	people playing baseball on a baseball field with an umpire	480	640	COCO_val2014_000000403150.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000403150.jpg
36328	336629	The batter prepares to run the bases as the catcher and umpire watch the ball to see if it went foul or not.	375	500	COCO_val2014_000000336629.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000336629.jpg
36619	365018	A dog sitting in the bed of a truck.	500	333	COCO_val2014_000000365018.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000365018.jpg
36677	110617	A baseball player in a ball hitting stance.	426	640	COCO_val2014_000000110617.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000110617.jpg
36726	11537	A hot dog on a bun with pickles and tomatoes is displayed.	640	408	COCO_val2014_000000011537.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000011537.jpg
37091	124636	A baby cow standing in a pen next to another cow.	480	640	COCO_val2014_000000124636.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000124636.jpg
37097	254004	Baggage handlers are an airport loading luggage onto a plane.	425	640	COCO_val2014_000000254004.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000254004.jpg
37214	249838	A sexy young blonde woman holding a tennis racquet.	420	640	COCO_val2014_000000249838.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000249838.jpg
37268	381610	A beautiful blonde haired woman taking a pizza out of an oven.	398	640	COCO_val2014_000000381610.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000381610.jpg
37411	125245	closeup of an aquarium full of water and fish	331	500	COCO_val2014_000000125245.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000125245.jpg
37449	349678	A large tower with a clock on it advertising transportation via train.	640	427	COCO_val2014_000000349678.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000349678.jpg
37644	151662	a giraffe behind a fence eating grass from a feeder	480	640	COCO_val2014_000000151662.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000151662.jpg
37647	498596	A railroad train pulling in to the train station.	423	640	COCO_val2014_000000498596.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000498596.jpg
37778	228708	A pair of tennis players practicing in an outdoor tennis court.	375	500	COCO_val2014_000000228708.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000228708.jpg
37855	120021	A motorcycle with a red seat is on top of a stand.	480	640	COCO_val2014_000000120021.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000120021.jpg
37959	219525	a woman walking holding a pink umbrella near a train	425	640	COCO_val2014_000000219525.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000219525.jpg
38203	175942	A street view with a plane flying ahead.	480	640	COCO_val2014_000000175942.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000175942.jpg
38253	279343	A group of fighter jets sitting on an airport tarmac.	418	600	COCO_val2014_000000279343.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000279343.jpg
38338	486521	A hood lifted on a Chevrolet vehicle with a teddy bear on the side.	334	500	COCO_val2014_000000486521.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000486521.jpg
38422	283910	A group of sheep being herded by a black dog.	425	640	COCO_val2014_000000283910.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000283910.jpg
38497	187979	A plate filled with little sandwiches covered in plastic wrap.	480	640	COCO_val2014_000000187979.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000187979.jpg
38694	368884	A two story white building next to a building with an brown a frame.	427	640	COCO_val2014_000000368884.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000368884.jpg
39069	383777	A man in hipster clothes straddling a bicycle on the sidewalk.	640	640	COCO_val2014_000000383777.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000383777.jpg
39414	152492	A man at a desk gestures before a laptop while holding a phone to his ear.	640	640	COCO_val2014_000000152492.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000152492.jpg
39453	480509	A crowd watches as a man rides a skateboard in a skate park.	425	640	COCO_val2014_000000480509.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000480509.jpg
39495	162280	A small bathroom with focus on the shower curtain.	640	480	COCO_val2014_000000162280.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000162280.jpg
39583	250370	A brown vase is holding a bouquet of pink flowers.	640	480	COCO_val2014_000000250370.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000250370.jpg
39631	269682	A traffic light over a street with a sign that reads K.	480	640	COCO_val2014_000000269682.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000269682.jpg
39861	423798	A street at night is lit up by streetlights.	320	640	COCO_val2014_000000423798.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000423798.jpg
39898	418949	The ballplayer waits in the batter's box, watching the umpire defend his call.	640	480	COCO_val2014_000000418949.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000418949.jpg
39968	45603	A brown cat is sitting in front of a mirror.	428	640	COCO_val2014_000000045603.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000045603.jpg
40387	407403	A painting of a white vase holding yellow tulips.	500	346	COCO_val2014_000000407403.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000407403.jpg
40461	232598	A man holding a pizza pie with a section missing.	640	640	COCO_val2014_000000232598.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000232598.jpg
40556	514537	A wild animal drinks water from the toilet bowl.	640	481	COCO_val2014_000000514537.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000514537.jpg
40620	5107	A group of people gather to get on a bus at the bus stop.	480	640	COCO_val2014_000000005107.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000005107.jpg
40772	246233	A massive wooden ship beached on snow covered ground.	583	640	COCO_val2014_000000246233.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000246233.jpg
40801	287484	A messy bed in a bedroom between two tables with lamps.	426	640	COCO_val2014_000000287484.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000287484.jpg
40923	313955	Two baseball teams playing a game of baseball near a church.	336	500	COCO_val2014_000000313955.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000313955.jpg
41211	543895	Two men squatting outside a store looking at a frisbee.	427	640	COCO_val2014_000000543895.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000543895.jpg
41886	206613	A baseball player swings his bat after a hit.	428	640	COCO_val2014_000000206613.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000206613.jpg
42154	234945	A woman talking on a cellular phone with someone nearby.	333	500	COCO_val2014_000000234945.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000234945.jpg
